"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125"
1.221,0,0.79,-4.963,-1.7,0.505,1.401,-0.472,-2.651,0.089,3.34,0.019,0.875,1,0.255,-0.064,-2.975,-1.49,-0.119,0.504,-1.27,-0.066,0.195,-0.321,-0.032,2.954,0.667,0.678,1,-3.094,-0.107,1.189,-0.234,1.249,0.48,-1.057,-2.789,2.855,2.232,-0.374,0.68,-1.531,1.196,1.19,0.5,-3.14,0.465,-0.357,0,-0.681,1.165,0.495,0.528,-1.371,0.868,0.184,-0.336,-4.406,2.705,0.079,-0.248,3.138,1.658,-0.625,1.004,-0.13,2.806,0.221,0.94,-4.545,2.013,-1.655,-0.66,0.184,-4.561,0,-2.162,0.944,0.371,"C",-0.073,2.333,0,-3.397,0.326,1,-2.483,2.611,-0.882,0,-3.756,1.43,-0.415,"B",3.348,0,-0.036,1.566,1.66,0.764,0,0.221,-4.542,1.856,-1.621,-1.45,1.556,1.25,2.663,1.608,0.103,-1.642,-0.246,0.215,0.656,-4.315,2.739,0,2.339,"B",-0.286,0.574,1.797,-0.914,0.521,0
2.217,-0.4,2.416,-2.809,0.3,0.491,1.04,-1.698,2.697,-2.48,-1.887,0.78,-0.319,0,0.214,3.919,-0.373,-2.737,2.428,0.125,-3.6,-2.491,-3.245,0.774,0.189,-2.322,-2.242,0.021,0,2.972,-1.684,-2.781,1.03,0.44,-0.266,0.869,-0.889,1.469,5.241,0.539,-0.107,0.173,-0.976,-1.595,0.2,3.549,0.729,0.566,0,-4.547,2.707,-3.808,2.191,-2.471,0.73,-1.374,1.854,1.485,0.717,0.802,-5.253,-1.489,1.995,0.577,0.477,1.6,-0.093,1.904,0.506,0.476,0.413,1.132,-0.354,-1.921,-1.725,0,-0.511,-0.348,0.537,"B",-0.377,-5.044,1,-0.102,-0.839,0,0.2,0.203,-0.139,0,0.221,-2.997,1.407,"B",0.221,0,0.642,2.634,-0.717,0.592,0,1.465,-1.622,1.768,0.713,0.934,-5.04,0.132,1.106,3.559,-1.636,0.771,0.192,-1.599,-0.52,1.151,1.845,1,-2.436,"B",-1.356,1.256,-2.561,0.756,0.417,1
21.731,1.8,0.769,-2.351,1,0.504,-1.424,-2.094,1.821,3.321,-1.467,-0.365,4.683,1,0.305,2.777,1.403,2.974,1.177,0.029,-0.214,1.543,-0.673,2.557,2.194,1.976,-2.56,1.946,0,0.929,1.288,0.352,2.566,-1.939,5.294,1.222,-3.696,0.217,-2.118,-3.412,2.764,-1.014,-0.716,3.412,0,-0.765,0.604,-0.798,0,1.002,2.268,-0.879,1.266,-0.594,0.583,-0.653,1.073,3.125,3.122,1.452,-1.336,2.409,2.802,-1.801,-0.814,-1.11,0.281,1.168,0.836,-1.15,-1.046,0.743,2.314,-3.106,0.29,0,0.532,-3.251,0.325,"C",1.155,2.259,0,-2.547,-0.896,0,-0.778,-0.883,-1.361,0,-0.287,-0.127,2.112,"B",1.005,0,1.019,0.44,0.053,2.095,0,0.17,0.727,2.737,-3.697,3.176,6.349,-0.73,1.372,1.528,0.083,-0.718,-0.31,-0.924,1.457,-1.625,2.041,0,0.387,"B",1.462,-1.287,-2.024,-3.009,0.748,0
4.106,-4.2,-3.854,-0.227,1.2,0.417,-1.976,1.712,-1.467,2.02,-0.214,-0.804,-0.229,1,0.274,0.139,2.695,-1.191,0.039,0.276,-1.022,2.872,0.045,0.98,0.313,-1.686,5.074,-3.783,0,-2.483,-2.048,-2.523,-0.494,0.141,2.298,-1.086,-1.164,-1.169,1.54,-2.467,-0.412,1.564,-0.903,-4.716,-0.8,-0.676,-1.229,3.61,0,2.323,-2.825,-0.247,2.263,-0.288,-1.753,-0.75,4.425,-0.38,1.068,-0.6,-0.231,2.298,-1.816,0.699,1.768,-3.23,0.912,0.898,0.027,1.887,0.786,-4.057,0.823,-2.958,-0.314,0,-2.25,-0.552,0.282,"B",-3.445,0.412,0,1.824,-0.555,0,-0.528,1.121,-3.507,1,0.832,1.746,-1.103,"B",-1.003,0,-1.522,1.331,0.807,-1.858,0,-1.441,0.743,2.36,1.79,2.573,-0.309,0.558,-1.764,-1.07,-4.218,-0.851,-3.421,-3.757,1.826,-0.517,-0.07,0,0.525,"A",-1.391,1.323,-0.629,-1.451,1.03,0
19.164,-1.4,2.126,1.725,-0.9,0.52,0.454,1.503,-0.129,-0.149,-1.387,1.443,-1.469,0,0.31,-2.507,-2.339,-0.961,-1.269,0.334,-2.276,2.134,-0.083,-2.17,-2.001,-2.616,0.207,1.274,1,-0.706,2.448,-0.424,-0.025,4.593,1.28,0.09,1.008,0.589,-0.305,-2.23,-0.308,1.276,2.06,-1.186,0.5,2.726,0.462,-1.487,0,1.097,1.022,0.662,0.036,1.046,-1.864,-0.001,0.53,1.32,-0.579,1.597,-0.047,1.766,-3.444,-1.059,0.852,-1.34,1.933,-0.109,0.379,-0.89,0.509,-0.249,4.081,1.485,1.204,0,3.144,5.163,0.28,"B",-1.95,0.119,0,2.766,2.421,1,3.871,1.881,-1.003,0,3.159,3.598,-0.256,"C",1.069,0,-1.069,-1.509,-2.431,-1.714,0,-2.521,1.802,-0.3,1.001,1.15,-2.708,1.823,1.59,-5.746,4.092,0.658,2.379,4.994,0.18,-1.996,2.471,0,-3.239,"B",-4.296,0.806,0.439,0.458,2.975,0
8.092,-3.5,-0.627,-0.52,-2,0.537,-1.546,3.093,-2.077,3.312,1.714,1.379,0.036,1,0.144,4.521,2.848,-0.801,0.046,0.319,-2.895,-1.675,-0.103,-2.724,-2.009,1.42,-3.198,3.901,1,3.664,-0.164,0.285,-2.507,0.166,-1.579,-3.513,-0.404,1.619,4.186,1.012,-2.035,1.035,-1.787,1.619,-1.6,1.629,-1.258,-1.074,0,-1.313,3.003,0.293,2.176,-1.658,1.898,1.284,-2.175,-1.11,3.043,2.027,-0.009,-2.578,-2.205,-1.416,0.679,-3.98,-0.487,-2.327,0.632,-3.837,2.009,-1.678,-0.339,0.548,0.729,0,-1.291,-2.07,0.52,"C",-0.38,-0.37,1,-2.22,-0.184,1,1.035,4.726,-3.187,1,-2.715,-0.078,-0.223,"B",1.265,0,2.018,2.277,0.5,0.793,0,1.722,0.548,1.965,2.795,-2.369,-0.801,1.91,-0.187,2.523,-2.37,1.863,0.299,-1.822,-2.335,0.042,0.371,0,-2.003,"B",-0.604,5.594,0.338,-2.571,-0.584,1
15.638,-1.2,-1.47,-2.382,-0.2,0.51,0.708,-5.667,-0.809,-1.458,-3.349,-1.51,1.502,0,0.393,-0.906,-1.792,1.248,-2.213,0.15,-0.496,3.118,2.531,1.334,-3.249,0.182,0.568,-3.043,1,2.413,1.205,-0.611,-2.493,-1.256,-1.572,1.159,0.008,-3.813,-1.841,1.301,3.938,-3.026,-3.766,2.186,-0.8,-3.739,-0.797,-0.364,1,-0.437,-2.715,-4.56,-2.513,-0.667,-0.649,2.099,-3.509,0.186,1.888,4.673,0.099,-1.369,-1.825,-3.799,-1.763,-0.04,0.727,-2.666,0.603,1.853,-0.631,-1.594,1.369,0.117,-1.685,0,0.911,-2.21,0.328,"C",0.516,2.807,0,-4.772,0.671,1,0.359,-0.207,-1.545,0,-5.437,1.849,-1.44,"A",0.731,0,1.066,1.56,-1.761,-2.258,0,-1.516,-0.697,1.478,1.288,1.358,-0.257,2.609,-1.677,3.781,-0.207,-0.894,3.762,-2.917,0.796,-1.184,2.025,0,-0.671,"B",1.062,-0.696,1.17,0.664,0.576,1
15.847,1.5,-0.238,-1.837,-0.9,0.524,-1.339,0.563,0.628,2.894,-1.111,-1.729,3.335,1,0.202,-0.579,3.184,-1.377,-1.555,0.281,-2.297,0.109,0.216,1.092,1.445,1.361,-2.078,1.638,1,-3.371,0.546,2.106,0.652,1.317,1.752,0.083,-2.385,-1.719,-2.21,1.771,1.474,0.159,-0.398,1.992,4.2,-0.334,1.845,-3.585,0,-0.377,0.763,-2.035,-2.097,1.335,-3.288,1.236,-3.815,0.41,-0.923,3.786,1.594,0.106,-2.023,-0.655,-0.589,1.82,0.455,0.357,0.619,-1.367,1.564,0.316,0.195,0.558,-2.692,0,-0.743,1.831,0.492,"C",-2.819,-4.036,0,-2.845,-2.86,1,-0.722,1.662,0.779,0,-1.539,1.769,0.169,"A",-0.975,0,1.657,-0.12,-2.543,0.601,0,-0.835,3.956,2.592,2.367,2,0.672,-1.091,-2.186,0.003,-0.787,-3.708,-1.191,1.879,-0.238,-0.524,-2.257,0,0.278,"D",-1.286,3.148,-1.859,-3.155,-0.291,0
36.26,1.8,-0.837,-0.647,-1.3,0.459,-0.169,0.182,-3.545,0.499,-0.263,-2.448,-1.664,1,0.293,0.59,0.853,-2.162,-0.758,0.045,-2.112,-0.116,-0.309,3.796,0.394,-0.352,3.619,0.154,1,-4.283,-0.21,0.207,-1.312,4.43,4.202,0.209,-1.501,0.267,0.571,-0.703,-0.846,1.202,-3.525,0.646,2.7,-3.908,-4.183,-2.659,0,0.386,-0.627,-0.084,0.433,0.593,1.092,-0.697,-2.953,-3.642,-0.094,2.065,0.209,1.983,-0.769,-0.919,1.571,-4.14,-2.155,-3.24,0.639,0.463,3.518,-0.029,2.51,1.824,1.3,0,-2.278,0.058,0.226,"B",0.753,1.355,1,-2.48,3.186,1,0.121,-1.802,2.806,1,-0.876,3.28,-1.278,"A",-3.98,1,0.142,-0.845,-1.902,-1.433,0,-3.448,0.762,1.319,-0.263,-0.468,0.717,2.859,-1.981,1.461,2.677,-1.121,-1.459,-0.994,2.91,-1.763,-0.323,0,1.567,"B",0.326,0.717,4.071,1.377,2.315,1
14.493,-2.4,1.864,1.659,3.5,0.457,1.712,0.512,1.179,2.877,1.36,0.124,-0.667,1,0.132,1.95,0.763,0.81,0.904,0.147,0.214,0.04,-1.949,1.942,-1.892,-1.296,-1.84,-2.498,1,3.071,-3.769,-0.727,1.074,-1.53,0.765,2.234,4.743,0.095,-0.905,1.096,-3.156,1.152,0.388,2.478,0,-0.972,-0.235,0.393,0,0.237,-3.291,-1.138,2.142,-1.281,-1.526,-0.93,0.291,1.518,0.078,-3.604,0.8,-1.227,1.545,1.149,-2.079,-0.5,1.536,1.382,0.42,1.416,2.024,-0.281,2.671,-1.71,-1.902,0,0.228,-1.766,0.3,"C",-1.01,-0.86,0,-1.807,3.282,1,0.067,1.524,3.818,0,-3.063,1.01,0.923,"B",-0.608,1,-0.269,-0.167,-2.875,0.162,0,1.356,0.81,1.272,2.007,-1.632,-0.03,3.024,-1.718,0.84,-0.087,-4.609,-2.741,-4.022,1.67,1.88,-1.342,0,-0.241,"B",-1.26,-2.68,-0.436,2.322,2.971,0
34.461,3.3,-1.06,2.423,-3.8,0.52,0.489,-2.894,2.355,0.271,-0.913,1.743,1.393,1,0.283,0.767,2.659,-1.127,2.283,0.478,0.306,-2.5,-2.676,0.89,-0.84,0.423,2.932,-3.971,1,-2.452,-0.182,-0.821,-0.871,0.936,3.707,0.603,-2.283,0.201,1.836,0.234,-1.471,6.045,-0.939,1.111,3.7,-1.739,0.242,0.323,0,1.384,-0.656,-3.531,0.128,-1.545,-1.89,2.87,-2.325,-1.089,-0.609,-1.631,-1.014,-0.724,-1.369,1.646,-0.551,0.26,0.141,1.584,0.696,-2.117,0.628,-1.423,1.706,-1.725,2.39,0,0.086,-2.311,0.288,"B",-0.571,3.249,1,-2.585,1.127,0,0.631,0.365,-0.747,1,2.183,-0.087,-2.06,"B",-0.657,0,-2.586,-1.614,-3.278,0.74,0,1.298,1.765,-0.128,-0.371,-0.117,-3.023,3.613,2.144,-0.383,-2.474,-1.111,-2.218,-2.223,-1.27,-3.165,-3.865,0,-0.817,"B",1.317,-3.956,0.119,2.539,1.689,0
24.541,0.8,-0.29,-0.295,1,0.434,2.371,0.935,-2.249,-0.428,-4.083,0.043,0.841,1,0.153,-1.029,1.557,-1.906,-1.839,0.082,0.209,-3.844,-2.918,-2.1,-1.519,-1.339,-0.254,0.66,1,1.077,-0.961,-5.208,-0.28,-0.598,2.027,-0.572,-0.499,-3.19,2.479,1.827,1.565,2.39,-1.265,-0.697,2.3,-1.4,2.689,-2.36,1,1.686,0.392,-0.796,-0.124,-1.921,-1.03,-1.084,-2.206,0.37,-1.824,3.725,0.751,-1.854,0.801,4.718,3.185,3.73,-1.224,-0.931,0.816,3.992,2.189,-1.108,3.045,-0.526,-5.268,0,-2.299,-5.308,0.33,"B",0.484,-2.444,0,-0.12,-0.701,0,1.45,-2.239,-3.607,1,3.393,1.501,-0.449,"B",-0.679,0,-2.753,-1.44,-0.96,-2.571,1,0.996,0.078,-2.908,0.582,-0.136,-2.02,-0.698,3.71,-0.861,3.221,2.007,1.253,0.695,0.978,-1.422,2.453,0,2.881,"B",1.426,-0.814,0.739,-1.417,2.362,0
28.351,0.5,-0.162,0.262,-0.5,0.583,-2.706,1.625,-4.36,0.128,-0.494,3.177,-1.819,1,0.202,-0.686,-1.457,1.122,4.814,0.361,1.818,-0.751,1.704,-2.58,-0.981,2.035,-1.436,-0.426,1,-4.452,1.799,-2.036,-0.913,-2.275,2.895,3.464,-2.245,1.558,3.457,-3.575,1.676,0.677,-3.452,1.854,-1.4,-0.009,0.479,3.268,1,2.281,-0.284,-0.808,-0.962,2.656,-5.073,-2.264,-0.289,0.144,-0.234,0.615,0.827,0.066,1.158,-2.738,0.697,-3.55,1.038,-4.538,0.507,0.2,1.377,1.512,2.264,-1.82,4,0,2.401,2.392,0.547,"B",2.308,0.966,1,1.076,0.754,0,2.652,-1.068,-2.958,0,-0.903,-0.121,-0.747,"C",-2.655,0,-3.644,0.825,1.431,0.303,0,1.849,-0.381,1.047,-3.543,0.011,0.876,-0.235,-3.185,-0.586,-0.571,0.046,2.304,1.638,1.218,-1.519,1.007,0,0.516,"B",0.905,0.701,0.451,0.613,1.246,1
-11.243,-2.3,-0.62,1.26,2,0.598,-0.605,-1.612,-1.108,-0.318,-0.546,2.358,2.863,1,0.251,0.518,0.711,-0.865,4.091,0.519,2.636,4.397,-1.413,4.662,0.437,-3.351,-0.862,-0.334,0,-0.342,-1.459,3.989,-1.431,-1.222,1.987,-2.29,1.319,-0.276,-2.297,-1.072,1.161,-1.389,-4.093,-2.392,-0.4,-1.243,0.646,0.164,1,1.305,3.608,0.53,1.328,-2.259,-0.641,2.778,-3.58,1.93,2.713,2.569,-1.384,-2.183,0.48,-0.27,2.249,-1.45,1.967,-5.591,0.468,0.85,-0.334,3.269,-1.387,1.636,0.952,0,0.446,3.799,0.593,"C",-0.714,0.135,0,0.612,-0.655,0,-0.338,3.693,2.654,0,2.287,-0.003,-2.357,"A",-1.614,0,-0.705,3.19,-1.168,1.502,0,-0.169,4.073,-0.175,-0.03,-3.271,1.789,-2.202,-2.002,2.141,1.663,-2.439,2.625,-1.443,-2.1,3.865,1.797,1,0.44,"A",1.735,2.224,2.282,-2.884,-1.286,1
17.554,-0.2,1.973,-0.101,1.2,0.55,0.897,-0.78,0.738,-1.388,3.145,-1.876,3.264,1,0.272,-0.025,1.075,-0.672,-0.372,0.148,3.554,0.691,1.156,0.609,-2.178,-0.124,-2.13,-2.225,1,-3.329,2.007,1.257,2.216,0.805,1.681,-0.182,-0.69,1.123,0.276,-1.039,-0.872,-2.061,1.329,0.252,-0.2,1.843,-1.047,-1.7,1,1.204,1.497,5.371,1.397,-0.596,-1.302,0.88,0.773,-1.285,4.305,1.242,-0.103,-1.048,0.994,-1.955,1.539,0.88,-1.854,0.455,0.944,3.915,2.029,0.181,0.909,0.196,-0.32,0,0.18,-1.638,0.47,"C",-4.14,-3.636,0,-2.676,-0.974,1,-2.726,-0.839,1.165,0,-1.37,-2.553,1.338,"A",0.486,1,-0.519,1.347,-0.952,-0.12,1,-2.473,-1.474,-0.469,-0.266,-1.616,-0.216,2.429,-1.386,1.086,1.105,2.354,1.31,2.287,-0.307,0.578,0.775,0,-0.963,"B",1.107,-4.033,2.293,2.978,2.106,1
45.46,2.5,-0.23,-1.31,-1.4,0.499,-0.016,0.353,-0.12,0.928,1.236,1.429,0.02,1,0.382,0.125,1.054,-2.191,3.857,0.073,-2.032,4.042,-0.349,-1.43,-1.711,0.837,-4.24,-0.087,0,-3.426,-0.038,2.118,0.886,0.366,4.826,-0.172,-0.223,-0.294,1.361,3.273,-0.946,3.058,-2.934,-0.014,-0.7,0.857,-1.538,-2.623,0,1.341,-2.837,-3.004,4.659,-1.846,-0.743,1.379,0.566,3.269,4.564,-3.135,-0.197,-0.543,3.268,0.896,-1.63,-1.93,1.07,0.463,0.413,-3.428,1.954,1.629,1.326,-0.522,0.354,0,-2.642,0.298,0.383,"B",1.171,-0.326,0,3.232,-2.587,1,2.199,1.035,-3.252,0,4.729,-0.077,2.212,"B",0.202,1,2.027,-1.846,0.874,1.183,0,0.718,-3.538,2.335,1.004,2.481,0.816,1.258,0.73,-1.615,-1.876,-0.045,1.661,1.71,-0.58,-1.556,-3.68,0,0.955,"C",-3.175,2.154,3.87,-0.069,2.084,0
19.844,-1.5,-2.061,-1.753,-0.9,0.587,-0.572,0.264,0.496,0.205,0.322,3.87,1.912,0,0.149,-2.066,1.533,0.694,1.27,0.296,1.75,2.157,-1.532,0.26,-0.911,4.136,-0.865,-0.876,1,-0.64,1.585,-1.004,-0.551,-3.684,-2.303,0.727,-0.948,-1.226,0.234,1.762,2.381,-0.706,-0.794,-0.093,2,2.75,-2.559,3.92,1,-1.465,0.554,0.403,-4.007,2.241,-0.779,-1.409,-4.102,-2.61,2.183,0.483,0.868,-3.949,-1.255,1.385,-1.772,0.36,0.474,1.746,0.474,-4.097,2.099,0.86,-1.332,-3.961,0.68,1,-0.544,4.442,0.278,"B",1.637,-2.295,0,3.343,1.87,0,-1.405,2.18,1.184,1,-0.98,1.305,-3.713,"A",0.057,0,4.443,5.547,-1.657,-2.564,0,0.122,1.313,0.37,0.378,1.943,-0.745,0.277,-1.472,-1.034,-0.814,-1.509,2.841,-1.742,-0.074,1.472,0.252,1,-5.466,"B",-1.898,2.133,2.532,0.7,-1.595,1
18.432,1.1,-0.084,0.972,-0.2,0.523,0.603,0.072,0.109,-2.382,0.303,0.926,-1.299,1,0.271,3.044,-2.912,1.903,0.405,0.405,0.996,3.611,-2.599,1.227,1.041,-3.415,-3.277,-1.248,1,0,0.338,2.384,-1.932,0.739,0.545,0.446,-2.262,-1.299,0.932,2.647,1.378,-0.325,-1.585,-4.295,2.5,2.851,0.667,-1.094,0,2.005,-3.074,-0.861,0.9,1.668,0.821,-0.054,2.788,-2.096,1.758,-1.39,-2.324,-0.505,1.148,0.979,3.924,4.74,-3.599,0.232,0.714,-3.674,1.254,-3.408,1.554,-0.614,-1.037,1,2.512,-0.076,0.229,"B",0.937,0.353,0,-1.62,0.972,0,-3.934,-2.276,1.218,1,1.006,-3.743,0.569,"C",0.612,0,-1.603,-2.552,0.716,0.583,0,-3.746,-0.117,1.232,2.545,1.503,-1.813,-0.649,-1.033,0.416,-0.478,0.815,-3.884,0.104,-1.881,-0.435,-0.648,1,-3.359,"B",-0.035,1.186,-0.362,-3.229,0.644,0
19.58,1.2,0.443,3.941,0.7,0.478,-0.727,-2.567,1.7,0.083,-2.01,1.128,2.792,1,0.183,0.498,-0.756,0.914,-1.981,0.118,0.231,2.86,-3.278,1.688,2.183,1.361,2.563,0.201,1,2.523,1.633,-0.567,1.69,1.056,2.771,-0.932,-2.826,-1.467,-2.642,0.296,1.929,0.424,-0.195,-4.454,2.5,2.215,4.782,2.508,0,2.845,0.71,-0.365,1.361,-3.332,0.277,-0.026,-0.555,0.535,1.264,3.42,-1.08,-0.707,-2.133,1.142,-1.439,2.01,0.47,-0.592,0.242,0.451,2.183,-0.12,0.718,0.315,0.208,0,-0.613,0.631,0.464,"B",0.429,-1.471,0,-1.118,0.145,0,2.811,2.084,-0.669,1,4.642,2.777,0.611,"B",-0.384,0,-0.309,0.368,-0.385,-1.747,0,-1.479,0.197,1.652,3.921,-1.231,1.735,2.927,-1.489,2.02,-0.404,4.718,2.05,0.296,-2.272,0.488,-0.113,0,0.98,"B",3.219,2.343,1.528,-1.4,1.16,0
10.2,1.7,-0.531,-3.287,1,0.439,-2.337,2.082,0.158,-1.424,0.16,1.065,-0.729,0,0.276,1.496,-0.067,-0.717,-2.178,0.409,2.375,0.266,-0.077,1.448,-5.135,-5.223,-0.548,2.693,0,-2.8,0.564,0.484,2.738,1.088,-0.696,-3.487,-0.063,0.747,-1.767,1.094,-0.018,0.66,3.766,2.003,-2.2,-2.675,0.297,2.322,0,0.066,2.835,-1.119,-6.259,-0.878,-0.116,2.649,1.42,-0.437,1.858,-1.119,0.897,0.469,-3.814,0.406,-6.769,-1.87,0.645,-0.789,0.37,0.647,1.027,1.986,-0.266,-1.71,-3.452,0,1.802,-2.545,0.23,"A",1.756,-0.277,0,1.089,0.883,1,1.125,1.01,0.606,1,-1.539,1.937,-1.913,"B",2.313,0,2.624,1.735,-0.286,1.871,0,0.158,1.099,-0.374,0.935,-0.14,-1.391,-1.526,-2.176,2.119,-2.224,0.8,-0.217,-0.902,-0.783,0.965,0.594,1,-0.232,"B",5.549,-0.409,0.38,-0.016,-1.243,0
33.057,0.3,1.403,2.969,2.9,0.544,0.24,-0.205,1.99,-0.624,-1.146,0.683,2.197,0,0.347,-2.142,-0.185,-2.092,-6.085,0.018,-0.308,-1.266,2.032,-1.625,4.22,-0.584,0.492,-0.438,1,0.022,2.606,-3.653,-2.104,-3.988,3.193,1.647,-1.679,-0.601,-2.808,-2.022,0.397,0.213,1.722,4.665,-0.1,1.168,4.148,1.414,1,-4.069,1.44,3.352,-0.741,-2.441,0.515,3.973,0.472,0.798,1.44,-0.986,1.519,2.243,-1.957,-2.215,-0.374,2.04,-1.023,0.261,0.823,0.824,-0.353,-2.872,-0.02,-0.184,-1.906,0,0.024,0.339,0.377,"C",3.166,0.162,0,-1.963,0.063,0,-1.917,3.041,2.827,1,-2.804,3.302,-0.434,"B",-2.775,0,-0.858,-1.441,0.796,-0.338,0,-2.313,1.41,-0.235,-2.311,0.055,-1.978,1.402,3.98,1.415,3.421,1.288,-0.586,0.566,-1.32,-1.257,-1.138,0,-3.181,"B",0.905,-5.792,0.08,0.971,0.065,0
6.691,-1.3,-4.714,1.166,0.8,0.587,3.112,0.139,-3.527,-2.021,-4.247,-0.933,-2.257,1,0.246,-0.753,0.84,0.615,0.911,0.278,-1.318,-0.671,2.355,2.188,5.017,-0.375,-1.039,-2.11,0,1.712,-1.021,2.334,0.12,0.673,2.491,-2.021,-1.169,4.063,-3.374,2.1,-5.262,-1.296,-0.85,1.628,0.9,3.102,-1.952,4.356,0,-1.176,-3.232,-1.442,0.182,1.161,-3.344,-2.806,-0.027,1.418,-0.557,-0.349,2.009,0.223,4.207,0.812,-0.612,1.61,-2.768,0.78,0.863,1.723,1.693,1.552,0.606,-0.211,-1.758,0,1.768,-1.71,0.355,"C",-0.304,-7.051,0,-0.861,-1.626,0,-1.892,-1.887,0.181,1,-1.381,0.994,-0.468,"B",1.751,0,1,-1.13,1.766,1.85,1,-4.03,-4.006,-3.559,-1.116,0.241,2.503,-1.592,-1.957,0.608,0.201,-0.684,-0.381,0.666,-2.718,0.548,-1.9,1,2.271,"B",1.418,2.031,0.081,-0.837,0.488,0
-22.581,-1.8,0.954,-0.771,-4.8,0.539,-1.894,1.159,-1.908,-2.46,0.276,-4.393,-1.78,1,0.192,-2.194,-0.189,3.989,-2.558,0.462,-2.273,-1.284,-0.307,0.756,-2.305,-2.339,-0.285,-0.398,1,-0.412,-1.069,-0.574,2.455,-0.351,-0.079,0.908,0.561,-0.451,-2.348,1.936,0.282,1.376,-0.824,-1.257,1.7,-2.743,-2.3,3.279,0,-0.028,0.898,-3.093,1.121,4.79,3.017,0.367,-1.444,0.04,2.678,-1.473,0.689,4.445,1.723,-0.317,0.967,1.77,2.911,0.827,0.014,-1.686,0.619,-1.083,1.499,-1.792,-2.961,0,2.143,4.545,0.224,"B",-2.244,1.656,0,-0.628,1.053,1,0.033,-0.592,0.418,0,0.285,-1.422,2.908,"B",-1.013,0,1.626,0.024,2.298,0.206,0,-0.345,2.082,-0.547,-2.782,1.046,0.48,0.943,-3.3,2.286,-1.645,1.109,-3.521,-1.486,-1.423,0.017,0.99,0,0.549,"B",-1.731,-0.495,2.155,3.99,0.508,0
12.166,-1.5,-2.3,3.232,-0.9,0.578,2.351,-1.508,-1.26,3.001,0.391,1.024,0.814,1,0.117,-1.987,-1.535,-3.661,-1.82,0.192,1.443,-1.519,0.753,1.138,-2.839,-2.246,-2.165,6.775,0,-0.701,-1.406,0.422,-1.071,-2.826,3.638,-1.154,2.386,-0.073,1.855,-0.418,1.28,-0.8,1.207,0.01,-1.7,-2.423,0.818,-0.859,0,-1.765,6.091,-1.699,0.929,1.586,-0.149,-0.432,-1.691,-1.596,1.868,-1.478,-0.157,-0.25,0.014,3.827,-3.245,-1.72,-4.4,2.835,0.731,-0.009,0.288,-0.974,0.849,-0.242,-0.061,0,-1.589,1.92,0.41,"C",-0.114,1.789,0,1.102,3.08,1,1.376,1.84,-0.865,0,4.791,-1.525,0.025,"B",-0.156,0,-1.702,-3.911,-2.01,1.12,0,-0.827,-0.191,2.992,1.336,1.362,0.743,-0.903,0.315,-0.138,1.074,-5.566,0.192,1.71,-2.046,-0.169,0.593,0,-6.175,"A",-1.96,1.552,3.502,3.243,-0.543,0
30.686,-1.7,2.985,-3.521,-0.1,0.446,-1.291,3.102,-0.878,-1.459,-3.806,2.441,2.196,0,0.257,0.666,-0.072,2.689,5.254,0.219,-3.266,3.159,-0.185,1.838,1.358,1.672,-0.542,-0.067,1,1.716,0.104,2.871,-0.207,-0.383,0.549,-0.623,-3.135,4.242,-1.032,-0.112,0.183,-0.188,1.939,-1.172,0.1,-1.91,2.819,-3.33,0,-2.108,-1.321,-1.001,2.419,-0.429,-2.86,3.879,-0.469,4.405,-1.662,-1.011,-1.257,0.739,0.019,0.433,3.06,-2.07,-4.751,2.729,0.652,0.027,-0.313,0.688,1.609,0.801,1.13,0,1.601,1.044,0.492,"B",1.674,2.031,0,1.963,1.427,1,-1.853,1.644,2.303,0,-0.255,-0.081,3.649,"A",1.45,0,-0.024,1.679,2.359,-0.606,1,-3.074,0.289,0.305,0.062,-1.637,-5.072,0.029,0.147,-2.64,-1.225,-4.473,5.643,-1.825,-1.403,-1.262,-0.918,0,-1.325,"D",0.188,1.426,1.851,-1.985,0.772,0
